Versuchsteilnehmer 1: Nick Fiebig
Versuchsteilnehmer 2: Salahudin Smailagic
Versuch: SC
Startzeit: 27.03.2025 13:15:36
Stoppzeit: 27.03.2025 13:17:42
Probennummer: 
Gatespannung: 
Sweeprate: 
Strom: 
Magnetfeld: 
Temperatur: 
Bemerkung: 
Kommentar: 

Zeit/s          	U_Sn (V)          	U_Manometer (V)          	U_AllanBradley (V)          	U_Field(V)
0,000000000000	0,000076917000	0,478303300000	0,012341206000	0,000017588000
1,001000000000	0,000076711000	0,478297790000	0,012341479000	0,000016519000
2,000000000000	0,000076039000	0,478252080000	0,012341500000	0,000016322000
3,000000000000	0,000076028000	0,478236980000	0,012342264000	0,000014838000
4,000000000000	0,000075920000	0,478201670000	0,012342023000	0,000014319000
5,000000000000	0,000075616000	0,478173300000	0,012342944000	0,000013302000
6,000000000000	0,000076158000	0,478135750000	0,012343384000	0,000012524000
7,000000000000	0,000075638000	0,478109020000	0,012342505000	0,000011933000
8,000000000000	0,000075399000	0,478108810000	0,012343080000	0,000011071000
9,000000000000	0,000075389000	0,478089430000	0,012343175000	0,000010148000
10,000000000000	0,000075475000	0,478029220000	0,012343886000	0,000009183000
11,000000000000	0,000075042000	0,478004940000	0,012344494000	0,000008550000
12,000000000000	0,000075421000	0,477933920000	0,012344096000	0,000009173000
13,000000000000	0,000075291000	0,477903100000	0,012345415000	0,000010117000
14,001000000000	0,000075150000	0,477842690000	0,012345478000	0,000010895000
15,000000000000	0,000075291000	0,477808410000	0,012346493000	0,000011642000
16,000000000000	0,000075757000	0,477772690000	0,012346881000	0,000012379000
17,000000000000	0,000075931000	0,477763510000	0,012346881000	0,000013240000
18,000000000000	0,000075746000	0,477727790000	0,012346943000	0,000014060000
19,000000000000	0,000075584000	0,477703510000	0,012347059000	0,000014900000
20,000000000000	0,000076137000	0,477659830000	0,012347938000	0,000015689000
21,000000000000	0,000076668000	0,477621880000	0,012347781000	0,000016727000
22,000000000000	0,000077145000	0,477593300000	0,012347969000	0,000017287000
23,000000000000	0,000077644000	0,477560860000	0,012348650000	0,000018387000
24,000000000000	0,000077915000	0,477504120000	0,012348252000	0,000019165000
25,000000000000	0,000078695000	0,477458000000	0,012348754000	0,000019808000
26,000000000000	0,000107489000	0,477464940000	0,012348336000	0,000020659000
27,000000000000	0,000159559000	0,477436980000	0,012349121000	0,000021458000
28,000000000000	0,000167689000	0,477411670000	0,012349194000	0,000021676000
29,000000000000	0,000168838000	0,477366160000	0,012349550000	0,000022994000
30,000000000000	0,000169034000	0,477313920000	0,012349749000	0,000023637000
31,000000000000	0,000169066000	0,477290450000	0,012350450000	0,000024675000
32,000000000000	0,000169424000	0,477239630000	0,012350356000	0,000023876000
33,000000000000	0,000168947000	0,477208410000	0,012350796000	0,000023295000
34,000000000000	0,000168546000	0,477150650000	0,012351539000	0,000022174000
35,000000000000	0,000167830000	0,477101060000	0,012351340000	0,000021520000
36,000000000000	0,000162496000	0,477060450000	0,012352649000	0,000020669000
37,000000000000	0,000097092000	0,477031060000	0,012354512000	0,000019570000
38,001000000000	0,000083324000	0,476986770000	0,012354261000	0,000018978000
39,000000000000	0,000077253000	0,476941470000	0,012355769000	0,000018221000
40,000000000000	0,000076809000	0,476928000000	0,012356480000	0,000017432000
41,000000000000	0,000076668000	0,476903100000	0,012357182000	0,000016446000
42,000000000000	0,000075790000	0,476876160000	0,012356365000	0,000015668000
43,000000000000	0,000075757000	0,476859220000	0,012357590000	0,000014994000
44,000000000000	0,000075779000	0,476837180000	0,012357883000	0,000013987000
45,000000000000	0,000075595000	0,476808410000	0,012358312000	0,000013292000
46,000000000000	0,000075530000	0,476797590000	0,012357873000	0,000012514000
47,000000000000	0,000075725000	0,476768610000	0,012358375000	0,000011642000
48,000000000000	0,000075454000	0,476758610000	0,012358930000	0,000010719000
49,000000000000	0,000075302000	0,476701670000	0,012359611000	0,000010138000
50,000000000000	0,000075150000	0,476638410000	0,012360500000	0,000009121000
51,000000000000	0,000075389000	0,476604730000	0,012360752000	0,000008436000
52,000000000000	0,000075389000	0,476572690000	0,012360595000	0,000009245000
53,000000000000	0,000074901000	0,476528200000	0,012362982000	0,000010086000
54,000000000000	0,000075519000	0,476464330000	0,012361956000	0,000010791000
55,000000000000	0,000075584000	0,476443100000	0,012361327000	0,000011767000
56,000000000000	0,000075367000	0,476378000000	0,012362521000	0,000012835000
57,000000000000	0,000075660000	0,476349630000	0,012362008000	0,000013219000
58,000000000000	0,000075540000	0,476288820000	0,012362688000	0,000014143000
59,000000000000	0,000075779000	0,476225760000	0,012363547000	0,000014900000
60,000000000000	0,000076028000	0,476181880000	0,012364280000	0,000015523000
61,000000000000	0,000076516000	0,476158610000	0,012364939000	0,000016426000
62,000000000000	0,000076917000	0,476112490000	0,012365086000	0,000017328000
63,000000000000	0,000077253000	0,476089430000	0,012365410000	0,000018138000
64,000000000000	0,000077026000	0,476086160000	0,012366604000	0,000018729000
65,000000000000	0,000078619000	0,476097800000	0,012366583000	0,000019974000
66,000000000000	0,000091835000	0,476087800000	0,012367085000	0,000020524000
67,001000000000	0,000150560000	0,476056780000	0,012366384000	0,000021448000
68,000000000000	0,000166876000	0,476042490000	0,012365473000	0,000021987000
69,000000000000	0,000168459000	0,476026570000	0,012365400000	0,000023201000
70,000000000000	0,000168925000	0,475997800000	0,012366122000	0,000023938000
71,000000000000	0,000169218000	0,475913510000	0,012366928000	0,000024592000
72,000000000000	0,000168828000	0,475874940000	0,012366499000	0,000023980000
73,000000000000	0,000169012000	0,475828000000	0,012366646000	0,000023087000
74,000000000000	0,000168546000	0,475780450000	0,012366750000	0,000022299000
75,000000000000	0,000166421000	0,475728410000	0,012367420000	0,000021572000
76,000000000000	0,000147861000	0,475691270000	0,012369577000	0,000020690000
77,000000000000	0,000086750000	0,475644740000	0,012369085000	0,000019943000
78,000000000000	0,000083292000	0,475625550000	0,012370823000	0,000018760000
79,000000000000	0,000076993000	0,475585960000	0,012371336000	0,000018200000
80,000000000000	0,000076614000	0,475554120000	0,012371618000	0,000017276000
81,000000000000	0,000076473000	0,475522490000	0,012373251000	0,000016560000
