Versuchsteilnehmer 1: Nick Fiebig
Versuchsteilnehmer 2: Salahudin Smailagic
Versuch: SC
Startzeit: 27.03.2025 14:03:24
Stoppzeit: 27.03.2025 14:06:42
Probennummer: 
Gatespannung: 
Sweeprate: 
Strom: 
Magnetfeld: 
Temperatur: 
Bemerkung: 
Kommentar: 

Zeit/s          	U_Sn (V)          	U_Manometer (V)          	U_AllanBradley (V)          	U_Field(V)
0,000000000000	0,000077351000	0,017973752000	0,057803820000	0,000130533000
1,000000000000	0,000077524000	0,017969976000	0,057811808000	0,000131436000
2,001000000000	0,000077546000	0,017955423000	0,057811514000	0,000132204000
3,000000000000	0,000077492000	0,017959423000	0,057807107000	0,000132837000
4,000000000000	0,000077600000	0,017941134000	0,057813723000	0,000134030000
5,000000000000	0,000078131000	0,017932092000	0,057814456000	0,000134538000
6,000000000000	0,000077969000	0,017940644000	0,057813598000	0,000135586000
7,000000000000	0,000077817000	0,017936521000	0,057821031000	0,000136240000
8,000000000000	0,000078077000	0,017940849000	0,057821439000	0,000137143000
9,000000000000	0,000078684000	0,017947625000	0,057826202000	0,000137859000
10,000000000000	0,000079237000	0,017925928000	0,057831531000	0,000138575000
11,000000000000	0,000084929000	0,017943441000	0,057819890000	0,000139280000
12,000000000000	0,000112844000	0,017956851000	0,057822454000	0,000140152000
13,000000000000	0,000132532000	0,017924580000	0,057823868000	0,000141024000
14,000000000000	0,000140023000	0,017917395000	0,057824695000	0,000141937000
15,000000000000	0,000144555000	0,017930888000	0,057827867000	0,000142673000
16,000000000000	0,000148880000	0,017933439000	0,057825846000	0,000143400000
17,000000000000	0,000153444000	0,017927622000	0,057831123000	0,000144292000
18,000000000000	0,000156360000	0,017919580000	0,057834944000	0,000145267000
19,000000000000	0,000159981000	0,017927050000	0,057839414000	0,000146004000
20,000000000000	0,000164177000	0,017909251000	0,057836095000	0,000146928000
21,000000000000	0,000169521000	0,017915171000	0,057835561000	0,000147633000
22,000000000000	0,000169803000	0,017915191000	0,057837540000	0,000148526000
23,000000000000	0,000169847000	0,017913374000	0,057843036000	0,000148993000
24,000000000000	0,000170335000	0,017923254000	0,057842471000	0,000149906000
25,000000000000	0,000170129000	0,017910660000	0,057844994000	0,000149356000
26,000000000000	0,000169912000	0,017909517000	0,057853903000	0,000148640000
27,001000000000	0,000169771000	0,017919927000	0,057853138000	0,000147675000
28,000000000000	0,000169771000	0,017911762000	0,057852458000	0,000146699000
29,000000000000	0,000169673000	0,017913497000	0,057856656000	0,000145859000
30,000000000000	0,000169597000	0,017892105000	0,057857567000	0,000145122000
31,000000000000	0,000169370000	0,017910374000	0,057861608000	0,000144614000
32,000000000000	0,000168936000	0,017911925000	0,057860519000	0,000143545000
33,000000000000	0,000168188000	0,017912905000	0,057867669000	0,000143389000
34,000000000000	0,000167776000	0,017898310000	0,057864591000	0,000141823000
35,000000000000	0,000166204000	0,017893901000	0,057876243000	0,000141117000
36,000000000000	0,000159125000	0,017898249000	0,057872422000	0,000140422000
37,000000000000	0,000144934000	0,017906843000	0,057877635000	0,000139529000
38,000000000000	0,000131144000	0,017879409000	0,057880828000	0,000138367000
39,001000000000	0,000126320000	0,017898923000	0,057881561000	0,000137755000
40,000000000000	0,000114395000	0,017889574000	0,057888575000	0,000136998000
41,000000000000	0,000108096000	0,017898515000	0,057893726000	0,000136344000
42,000000000000	0,000100627000	0,017900454000	0,057892281000	0,000135296000
43,000000000000	0,000094642000	0,017885288000	0,057901232000	0,000134435000
44,000000000000	0,000094545000	0,017886512000	0,057903462000	0,000133677000
45,000000000000	0,000083248000	0,017894759000	0,057906268000	0,000133013000
46,000000000000	0,000082403000	0,017878633000	0,057910256000	0,000132038000
47,000000000000	0,000077102000	0,017878736000	0,057916726000	0,000131249000
48,000000000000	0,000077687000	0,017881185000	0,057918286000	0,000130741000
49,000000000000	0,000076809000	0,017882634000	0,057916255000	0,000129724000
50,001000000000	0,000077004000	0,017870489000	0,057921154000	0,000129029000
51,000000000000	0,000076787000	0,017894187000	0,057917668000	0,000127981000
52,000000000000	0,000076451000	0,017885533000	0,057924609000	0,000127431000
53,000000000000	0,000076820000	0,017880940000	0,057921615000	0,000126549000
54,000000000000	0,000077058000	0,017870428000	0,057927121000	0,000125636000
55,000000000000	0,000076765000	0,017875633000	0,057928912000	0,000126569000
56,000000000000	0,000076679000	0,017877817000	0,057934889000	0,000127213000
57,000000000000	0,000076581000	0,017877429000	0,057928922000	0,000128209000
58,000000000000	0,000076950000	0,017861977000	0,057931822000	0,000128831000
59,000000000000	0,000077112000	0,017876082000	0,057939045000	0,000129817000
60,000000000000	0,000077438000	0,017883553000	0,057934973000	0,000130564000
61,000000000000	0,000077112000	0,017876021000	0,057942270000	0,000131374000
62,000000000000	0,000077362000	0,017860079000	0,057948876000	0,000132276000
63,000000000000	0,000077427000	0,017857426000	0,057944248000	0,000132920000
64,000000000000	0,000077438000	0,017865999000	0,057945526000	0,000133760000
65,000000000000	0,000077600000	0,017847056000	0,057955031000	0,000134487000
66,000000000000	0,000077774000	0,017839667000	0,057953021000	0,000135358000
67,000000000000	0,000077936000	0,017851874000	0,057950488000	0,000136012000
68,000000000000	0,000078066000	0,017850526000	0,057952571000	0,000136707000
69,000000000000	0,000078110000	0,017852384000	0,057956685000	0,000137734000
70,000000000000	0,000078945000	0,017839974000	0,057959648000	0,000138461000
71,000000000000	0,000082370000	0,017838892000	0,057960506000	0,000139311000
72,000000000000	0,000110145000	0,017856058000	0,057956989000	0,000140110000
73,000000000000	0,000131285000	0,017846791000	0,057956026000	0,000141158000
74,000000000000	0,000139524000	0,017844015000	0,057957900000	0,000141916000
75,000000000000	0,000144186000	0,017842545000	0,057957858000	0,000142642000
76,000000000000	0,000148848000	0,017849159000	0,057949943000	0,000143348000
77,000000000000	0,000152956000	0,017828339000	0,057958842000	0,000144313000
78,000000000000	0,000156697000	0,017839525000	0,057956256000	0,000145029000
79,000000000000	0,000160046000	0,017828584000	0,057961794000	0,000145869000
80,001000000000	0,000163852000	0,017861671000	0,057958277000	0,000146772000
81,000000000000	0,000169944000	0,017853343000	0,057961543000	0,000147426000
82,000000000000	0,000169966000	0,017844240000	0,057967835000	0,000148297000
83,000000000000	0,000169901000	0,017824703000	0,057964788000	0,000148930000
84,000000000000	0,000170194000	0,017830747000	0,057972671000	0,000149885000
